"File","Line","Kind","AttrArgs","PropertyType","Property","Field"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Curve.cs","388","Property","nameof(DXV.Curve.Control1)","string?","Control1","_Control1"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Curve.cs","395","Property","nameof(DXV.Curve.Control2)","string?","Control2","_Control2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Curve.cs","402","Property","nameof(DXV.Curve.To)","string?","To","_To"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","14","Property","nameof(DXVO.Diagram.Extension)","ExtensionHandlingBehavior?","Extension","_Extension"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","21","Property","nameof(DXVO.Diagram.Style)","Int64?","Style","_Style"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","28","Property","nameof(DXVO.Diagram.AutoFormat)","bool?","AutoFormat","_AutoFormat"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","35","Property","nameof(DXVO.Diagram.Reverse)","bool?","Reverse","_Reverse"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","42","Property","nameof(DXVO.Diagram.AutoLayout)","bool?","AutoLayout","_AutoLayout"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","49","Property","nameof(DXVO.Diagram.ScaleX)","Int64?","ScaleX","_ScaleX"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","56","Property","nameof(DXVO.Diagram.ScaleY)","Int64?","ScaleY","_ScaleY"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","63","Property","nameof(DXVO.Diagram.FontSize)","Int64?","FontSize","_FontSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","70","Property","nameof(DXVO.Diagram.ConstrainBounds)","string?","ConstrainBounds","_ConstrainBounds"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","77","Property","nameof(DXVO.Diagram.BaseTextScale)","Int64?","BaseTextScale","_BaseTextScale"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Diagram.cs","84","Property","nameof(DXVO.Diagram.RelationTable)","RelationTable?","RelationTable","_RelationTable"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Entry.cs","14","Property","nameof(DXVO.Entry.New)","Int32?","New","_New"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Entry.cs","21","Property","nameof(DXVO.Entry.Old)","Int32?","Old","_Old"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","14","Property","nameof(DXVO.Extrusion.Extension)","ExtensionHandlingBehavior?","Extension","_Extension"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","21","Property","nameof(DXVO.Extrusion.On)","bool?","On","_On"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","28","Property","nameof(DXVO.Extrusion.Type)","ExtrusionType?","Type","_Type"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","35","Property","nameof(DXVO.Extrusion.Render)","ExtrusionRender?","Render","_Render"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","42","Property","nameof(DXVO.Extrusion.ViewpointOrigin)","string?","ViewpointOrigin","_ViewpointOrigin"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","49","Property","nameof(DXVO.Extrusion.Viewpoint)","string?","Viewpoint","_Viewpoint"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","56","Property","nameof(DXVO.Extrusion.SkewAngle)","Single?","SkewAngle","_SkewAngle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","63","Property","nameof(DXVO.Extrusion.SkewAmount)","string?","SkewAmount","_SkewAmount"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","70","Property","nameof(DXVO.Extrusion.ForceDepth)","string?","ForceDepth","_ForceDepth"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","77","Property","nameof(DXVO.Extrusion.BackDepth)","string?","BackDepth","_BackDepth"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","84","Property","nameof(DXVO.Extrusion.Orientation)","string?","Orientation","_Orientation"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","91","Property","nameof(DXVO.Extrusion.OrientationAngle)","Single?","OrientationAngle","_OrientationAngle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","98","Property","nameof(DXVO.Extrusion.LockRotationCenter)","bool?","LockRotationCenter","_LockRotationCenter"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","105","Property","nameof(DXVO.Extrusion.AutoRotationCenter)","bool?","AutoRotationCenter","_AutoRotationCenter"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","112","Property","nameof(DXVO.Extrusion.RotationCenter)","string?","RotationCenter","_RotationCenter"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","119","Property","nameof(DXVO.Extrusion.RotationAngle)","string?","RotationAngle","_RotationAngle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","126","Property","nameof(DXVO.Extrusion.Color)","VmlColor?","Color","_Color"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","133","Property","nameof(DXVO.Extrusion.Shininess)","Single?","Shininess","_Shininess"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","140","Property","nameof(DXVO.Extrusion.Specularity)","VmlColor?","Specularity","_Specularity"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","147","Property","nameof(DXVO.Extrusion.Diffusity)","string?","Diffusity","_Diffusity"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","154","Property","nameof(DXVO.Extrusion.Metal)","bool?","Metal","_Metal"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","161","Property","nameof(DXVO.Extrusion.Edge)","string?","Edge","_Edge"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","168","Property","nameof(DXVO.Extrusion.Facet)","string?","Facet","_Facet"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","175","Property","nameof(DXVO.Extrusion.LightFace)","bool?","LightFace","_LightFace"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","182","Property","nameof(DXVO.Extrusion.Brightness)","string?","Brightness","_Brightness"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","189","Property","nameof(DXVO.Extrusion.LightPosition)","string?","LightPosition","_LightPosition"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","196","Property","nameof(DXVO.Extrusion.LightLevel)","string?","LightLevel","_LightLevel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","203","Property","nameof(DXVO.Extrusion.LightHarsh)","bool?","LightHarsh","_LightHarsh"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","210","Property","nameof(DXVO.Extrusion.LightPosition2)","string?","LightPosition2","_LightPosition2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","217","Property","nameof(DXVO.Extrusion.LightLevel2)","string?","LightLevel2","_LightLevel2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Extrusion.cs","224","Property","nameof(DXVO.Extrusion.LightHarsh2)","bool?","LightHarsh2","_LightHarsh2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","14","Property","nameof(DXV.Fill.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","21","Property","nameof(DXV.Fill.Type)","FillType?","Type","_Type"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","28","Property","nameof(DXV.Fill.On)","bool?","On","_On"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","35","Property","nameof(DXV.Fill.Color)","DMV.VmlColor?","Color","_Color"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","42","Property","nameof(DXV.Fill.Opacity)","string?","Opacity","_Opacity"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","49","Property","nameof(DXV.Fill.Color2)","string?","Color2","_Color2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","56","Property","nameof(DXV.Fill.Source)","string?","Source","_Source"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","63","Property","nameof(DXV.Fill.Href)","string?","Href","_Href"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","70","Property","nameof(DXV.Fill.AlternateImageReference)","string?","AlternateImageReference","_AlternateImageReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","77","Property","nameof(DXV.Fill.Size)","string?","Size","_Size"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","84","Property","nameof(DXV.Fill.Origin)","string?","Origin","_Origin"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","91","Property","nameof(DXV.Fill.Position)","string?","Position","_Position"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","98","Property","nameof(DXV.Fill.Aspect)","ImageAspectType?","Aspect","_Aspect"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","105","Property","nameof(DXV.Fill.Colors)","string?","Colors","_Colors"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","112","Property","nameof(DXV.Fill.Angle)","Decimal?","Angle","_Angle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","119","Property","nameof(DXV.Fill.AlignShape)","bool?","AlignShape","_AlignShape"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","126","Property","nameof(DXV.Fill.Focus)","string?","Focus","_Focus"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","133","Property","nameof(DXV.Fill.FocusSize)","string?","FocusSize","_FocusSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","140","Property","nameof(DXV.Fill.FocusPosition)","string?","FocusPosition","_FocusPosition"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","147","Property","nameof(DXV.Fill.Method)","FillMethod?","Method","_Method"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","154","Property","nameof(DXV.Fill.DetectMouseClick)","bool?","DetectMouseClick","_DetectMouseClick"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","161","Property","nameof(DXV.Fill.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","168","Property","nameof(DXV.Fill.Opacity2)","string?","Opacity2","_Opacity2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","175","Property","nameof(DXV.Fill.Recolor)","bool?","Recolor","_Recolor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","182","Property","nameof(DXV.Fill.Rotate)","bool?","Rotate","_Rotate"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","189","Property","nameof(DXV.Fill.RelationshipId)","string?","RelationshipId","_RelationshipId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Fill.cs","196","Property","nameof(DXV.Fill.FillExtendedProperties)","FillExtendedProperties?","FillExtendedProperties","_FillExtendedProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\FillExtendedProperties.cs","14","Property","nameof(DXVO.FillExtendedProperties.Extension)","ExtensionHandlingBehavior?","Extension","_Extension"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\FillExtendedProperties.cs","21","Property","nameof(DXVO.FillExtendedProperties.Type)","FillKind?","Type","_Type"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Formula.cs","14","Property","nameof(DXV.Formula.Equation)","string?","Equation","_Equation"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","17","Property","nameof(DXV.Group.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","24","Property","nameof(DXV.Group.Style)","string?","Style","_Style"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","31","Property","nameof(DXV.Group.Href)","string?","Href","_Href"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","38","Property","nameof(DXV.Group.Target)","string?","Target","_Target"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","45","Property","nameof(DXV.Group.Class)","string?","Class","_Class"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","52","Property","nameof(DXV.Group.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","59","Property","nameof(DXV.Group.Alternate)","string?","Alternate","_Alternate"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","66","Property","nameof(DXV.Group.CoordinateSize)","string?","CoordinateSize","_CoordinateSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","73","Property","nameof(DXV.Group.CoordinateOrigin)","string?","CoordinateOrigin","_CoordinateOrigin"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","80","Property","nameof(DXV.Group.WrapCoordinates)","string?","WrapCoordinates","_WrapCoordinates"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","87","Property","nameof(DXV.Group.Print)","bool?","Print","_Print"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","94","Property","nameof(DXV.Group.OptionalString)","string?","OptionalString","_OptionalString"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","101","Property","nameof(DXV.Group.Oned)","bool?","Oned","_Oned"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","108","Property","nameof(DXV.Group.RegroupId)","Int64?","RegroupId","_RegroupId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","115","Property","nameof(DXV.Group.DoubleClickNotify)","bool?","DoubleClickNotify","_DoubleClickNotify"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","122","Property","nameof(DXV.Group.Button)","bool?","Button","_Button"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","129","Property","nameof(DXV.Group.UserHidden)","bool?","UserHidden","_UserHidden"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","136","Property","nameof(DXV.Group.Bullet)","bool?","Bullet","_Bullet"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","143","Property","nameof(DXV.Group.Horizontal)","bool?","Horizontal","_Horizontal"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","150","Property","nameof(DXV.Group.HorizontalStandard)","bool?","HorizontalStandard","_HorizontalStandard"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","157","Property","nameof(DXV.Group.HorizontalNoShade)","bool?","HorizontalNoShade","_HorizontalNoShade"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","164","Property","nameof(DXV.Group.HorizontalPercentage)","Single?","HorizontalPercentage","_HorizontalPercentage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","171","Property","nameof(DXV.Group.HorizontalAlignment)","HorizontalRuleAlignment?","HorizontalAlignment","_HorizontalAlignment"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","178","Property","nameof(DXV.Group.AllowInCell)","bool?","AllowInCell","_AllowInCell"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","185","Property","nameof(DXV.Group.AllowOverlap)","bool?","AllowOverlap","_AllowOverlap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","192","Property","nameof(DXV.Group.UserDrawn)","bool?","UserDrawn","_UserDrawn"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","199","Property","nameof(DXV.Group.DiagramLayout)","Int64?","DiagramLayout","_DiagramLayout"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","206","Property","nameof(DXV.Group.DiagramNodeKind)","Int64?","DiagramNodeKind","_DiagramNodeKind"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","213","Property","nameof(DXV.Group.DiagramLayoutMostRecentUsed)","Int64?","DiagramLayoutMostRecentUsed","_DiagramLayoutMostRecentUsed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","220","Property","nameof(DXV.Group.InsetMode)","InsetMargin?","InsetMode","_InsetMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","227","Property","nameof(DXV.Group.Gfxdata)","Base64Binary?","GfxData","_GfxData"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","234","Property","nameof(DXV.Group.EditAs)","EditAs?","EditAs","_EditAs"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","241","Property","nameof(DXV.Group.TableProperties)","string?","TableProperties","_TableProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Group.cs","248","Property","nameof(DXV.Group.TableLimits)","string?","TableLimits","_TableLimits"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","14","Property","nameof(DXV.ImageData.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","21","Property","nameof(DXV.ImageData.ChromAKey)","string?","ChromAKey","_ChromAKey"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","28","Property","nameof(DXV.ImageData.CropLeft)","string?","CropLeft","_CropLeft"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","35","Property","nameof(DXV.ImageData.CropTop)","string?","CropTop","_CropTop"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","42","Property","nameof(DXV.ImageData.CropRight)","string?","CropRight","_CropRight"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","49","Property","nameof(DXV.ImageData.CropBottom)","string?","CropBottom","_CropBottom"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","56","Property","nameof(DXV.ImageData.Gain)","string?","Gain","_Gain"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","63","Property","nameof(DXV.ImageData.BlackLevel)","string?","BlackLevel","_BlackLevel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","70","Property","nameof(DXV.ImageData.Gamma)","string?","Gamma","_Gamma"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","77","Property","nameof(DXV.ImageData.Grayscale)","Boolean","Grayscale","_Grayscale"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","84","Property","nameof(DXV.ImageData.BiLevel)","bool?","BiLevel","_BiLevel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","91","Property","nameof(DXV.ImageData.EmbossColor)","VmlColor?","EmbossColor","_EmbossColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","98","Property","nameof(DXV.ImageData.RecolorTarget)","VmlColor?","RecolorTarget","_RecolorTarget"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","105","Property","nameof(DXV.ImageData.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","112","Property","nameof(DXV.ImageData.DetectMouseClick)","bool?","DetectMouseClick","_DetectMouseClick"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","119","Property","nameof(DXV.ImageData.RelId)","string?","RelId","_RelId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","126","Property","nameof(DXV.ImageData.RelationshipId)","string?","RelationshipId","_RelationshipId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","133","Property","nameof(DXV.ImageData.Picture)","string?","Picture","_Picture"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageData.cs","140","Property","nameof(DXV.ImageData.RelHref)","string?","RelHref","_RelHref"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","17","Property","nameof(DXV.ImageFile.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","24","Property","nameof(DXV.ImageFile.Style)","string?","Style","_Style"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","31","Property","nameof(DXV.ImageFile.Href)","string?","Href","_Href"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","38","Property","nameof(DXV.ImageFile.Target)","string?","Target","_Target"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","45","Property","nameof(DXV.ImageFile.Class)","string?","Class","_Class"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","52","Property","nameof(DXV.ImageFile.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","59","Property","nameof(DXV.ImageFile.Alternate)","string?","Alternate","_Alternate"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","66","Property","nameof(DXV.ImageFile.CoordinateSize)","string?","CoordinateSize","_CoordinateSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","73","Property","nameof(DXV.ImageFile.WrapCoordinates)","string?","WrapCoordinates","_WrapCoordinates"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","80","Property","nameof(DXV.ImageFile.Print)","bool?","Print","_Print"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","87","Property","nameof(DXV.ImageFile.OptionalString)","string?","OptionalString","_OptionalString"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","94","Property","nameof(DXV.ImageFile.Oned)","bool?","Oned","_Oned"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","101","Property","nameof(DXV.ImageFile.RegroupId)","Int64?","RegroupId","_RegroupId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","108","Property","nameof(DXV.ImageFile.DoubleClickNotify)","bool?","DoubleClickNotify","_DoubleClickNotify"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","115","Property","nameof(DXV.ImageFile.Button)","bool?","Button","_Button"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","122","Property","nameof(DXV.ImageFile.UserHidden)","bool?","UserHidden","_UserHidden"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","129","Property","nameof(DXV.ImageFile.Bullet)","bool?","Bullet","_Bullet"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","136","Property","nameof(DXV.ImageFile.Horizontal)","bool?","Horizontal","_Horizontal"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","143","Property","nameof(DXV.ImageFile.HorizontalStandard)","bool?","HorizontalStandard","_HorizontalStandard"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","150","Property","nameof(DXV.ImageFile.HorizontalNoShade)","bool?","HorizontalNoShade","_HorizontalNoShade"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","157","Property","nameof(DXV.ImageFile.HorizontalPercentage)","Single?","HorizontalPercentage","_HorizontalPercentage"
