"File","Property","Line"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Connectors\ConnectionSite.cs","Angle","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Connectors\ConnectionSite.cs","Position","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Connectors\ConnectionType.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Connectors\ConnectionType.cs","Index","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Connectors\ConnectorLockingExtension.cs","Uri","20"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\AdjustPoint2DType.cs","X","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\AdjustPoint2DType.cs","Y","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\ArcTo.cs","HeightRadius","73"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\ArcTo.cs","StartAngle","106"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\ArcTo.cs","SwingAngle","140"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\ArcTo.cs","WidthRadius","48"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","AdjustHandleList","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","AdjustValueList","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","ConnectionSiteList","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","PathList","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","Rectangle","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\CustomGeometry.cs","ShapeGuideList","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\LineTo.cs","Point","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\MoveTo.cs","Point","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Path.cs","ExtrusionOk","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Path.cs","Fill","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Path.cs","Height","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Path.cs","Stroke","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Path.cs","Width","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Rectangle.cs","Bottom","41"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Rectangle.cs","Left","20"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Rectangle.cs","Right","34"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Custom geometry\Rectangle.cs","Top","27"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Drawing properties for document objects\Extent.cs","Cx","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Drawing properties for document objects\Extent.cs","Cy","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\BiLevel.cs","Threshold","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Blend.cs","BlendMode","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Blend.cs","EffectContainer","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Blur.cs","Grow","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Blur.cs","Radius","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Effect.cs","Reference","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectContainerType.cs","Name","51"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectContainerType.cs","Type","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","Blur","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","FillOverlay","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","Glow","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","InnerShadow","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","OuterShadow","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","PresetShadow","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","Reflection","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectList.cs","SoftEdge","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\EffectReference.cs","Color","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Glow.cs","Color","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Glow.cs","Radius","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\HiddenEffectsProperties.cs","EffectDag","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\HiddenEffectsProperties.cs","EffectList","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","Alignment","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","BlurRadius","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","Direction","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","Distance","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","EndAlpha","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","EndPosition","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","FadeDirection","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","HorizontalRatio","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","HorizontalSkew","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","RotateWithShape","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","StartOpacity","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","StartPosition","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","VerticalRatio","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Effects\Reflection.cs","VerticalSkew","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Extensibility\CompatExtension.cs","ShapeId","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\Blip.cs","CompressionState","30"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\Blip.cs","Embed","16"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\Blip.cs","Link","23"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\BlipExtension.cs","Uri","60"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\FillOverlay.cs","Blend","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\ForegroundColor.cs","Color","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","Color","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","Position","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","BackgroundColor","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","ForegroundColor","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","Preset","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PictureAttributionSourceURL.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\SolidFill.cs","Color","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\Graphic.cs","GraphicData","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","ExtensionList","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoChangeAspect","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoDrilldown","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoGrouping","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoMove","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoResize","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","NoSelection","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","BuiltIn","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","Embed","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","Name","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","HyperlinkExtensionList","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","HyperlinkSound","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","HyperlinkExtensionList","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","HyperlinkSound","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","HyperlinkExtensionList","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","HyperlinkSound","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","Action","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","EndSound","64"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HighlightClick","57"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","History","50"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkExtensionList","78"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkSound","71"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","Id","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","InvalidUrl","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","TargetFrame","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","Tooltip","43"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","Bright","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","Contrast","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ColorTemperature.cs","ColorTemperatureValue","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticBlur","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticCement","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticChalkSketch","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticCrisscrossEtching","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticCutout","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticFilmGrain","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticGlass","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticGlowDiffused","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticGlowEdges","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticLightScreen","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticLineDrawing","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticMarker","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticMosaicBubbles","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPaintBrush","119"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPaintStrokes","112"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPastelsSmooth","126"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPencilGrayscale","133"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPencilSketch","140"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPhotocopy","147"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticPlasticWrap","154"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticTexturizer","161"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ArtisticWatercolorSponge","168"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","BackgroundRemoval","175"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","BrightnessContrast","182"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ColorTemperature","189"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","Saturation","196"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","SharpenSoften","203"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","Visible","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageProperties.cs","ImageLayer","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","DashLength","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","SpaceLength","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","Alignment","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","CapType","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","CompoundLineType","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","Width","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","BodyProperties","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","ExtensionList","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","ListStyle","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","ShapeProperties","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","ShapeStyle","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LinePropertiesExtension.cs","Uri","20"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineSketchStyleProperties.cs","Sd","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ClassificationOutcome.cs","ClassificationOutcomeType","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoAdjustHandles","64"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoChangeArrowheads","71"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoChangeAspect","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoChangeShapeType","78"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoEditPoints","57"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoGrouping","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoMove","43"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoResize","50"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoRotation","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","NoSelection","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","OfficeArtExtensionList","85"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\CreationId.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","ExtensionList","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoChangeAspect","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoGrouping","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoMove","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoResize","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoRotation","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoSelection","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","NoUngrouping","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\LiveFeedProperties.cs","LiveFeedBackgroundProperties","15"
