"File","DeclaringType","Property","Kind"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\Blip.cs","Blip","Link","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\BlipExtension.cs","BlipExtension","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\FillOverlay.cs","FillOverlay","Blend","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\ForegroundColor.cs","ForegroundColor","Color","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","GradientStop","Color","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","GradientStop","Position","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","PatternFill","BackgroundColor","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","PatternFill","ForegroundColor","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","PatternFill","Preset","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PictureAttributionSourceURL.cs","PictureAttributionSourceURL","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\SolidFill.cs","SolidFill","Color","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\Graphic.cs","Graphic","GraphicData","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","ExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoChangeAspect","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoDrilldown","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoGrouping","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoMove","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoResize","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","GraphicFrameLocks","NoSelection","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","EmbeddedWavAudioFileType","BuiltIn","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","EmbeddedWavAudioFileType","Embed","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","EmbeddedWavAudioFileType","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","HyperlinkOnClick","HyperlinkExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","HyperlinkOnClick","HyperlinkSound","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","HyperlinkOnHover","HyperlinkExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","HyperlinkOnHover","HyperlinkSound","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","HyperlinkOnMouseOver","HyperlinkExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","HyperlinkOnMouseOver","HyperlinkSound","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","Action","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","EndSound","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","HighlightClick","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","History","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","HyperlinkExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","HyperlinkSound","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","InvalidUrl","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","TargetFrame","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","HyperlinkType","Tooltip","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","BrightnessContrast","Bright","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","BrightnessContrast","Contrast","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ColorTemperature.cs","ColorTemperature","ColorTemperatureValue","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticBlur","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticCement","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticChalkSketch","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticCrisscrossEtching","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticCutout","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticFilmGrain","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticGlass","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticGlowDiffused","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticGlowEdges","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticLightScreen","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticLineDrawing","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticMarker","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticMosaicBubbles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPaintBrush","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPaintStrokes","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPastelsSmooth","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPencilGrayscale","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPencilSketch","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPhotocopy","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticPlasticWrap","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticTexturizer","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ArtisticWatercolorSponge","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","BackgroundRemoval","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","BrightnessContrast","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","ColorTemperature","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","Saturation","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","SharpenSoften","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","ImageEffect","Visible","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageProperties.cs","ImageProperties","ImageLayer","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","DashStop","DashLength","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","DashStop","SpaceLength","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","HiddenLineProperties","Alignment","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","HiddenLineProperties","CapType","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","HiddenLineProperties","CompoundLineType","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","HiddenLineProperties","Width","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","LineDefault","BodyProperties","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","LineDefault","ExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","LineDefault","ListStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","LineDefault","ShapeProperties","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","LineDefault","ShapeStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LinePropertiesExtension.cs","LinePropertiesExtension","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineSketchStyleProperties.cs","LineSketchStyleProperties","Sd","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ClassificationOutcome.cs","ClassificationOutcome","ClassificationOutcomeType","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoAdjustHandles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoChangeArrowheads","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoChangeAspect","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoChangeShapeType","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoEditPoints","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoGrouping","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoMove","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoResize","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoRotation","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","NoSelection","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","ContentPartLocks","OfficeArtExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\CreationId.cs","CreationId","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","ExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoChangeAspect","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoGrouping","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoMove","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoResize","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoRotation","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoSelection","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\GroupShapeLocks.cs","GroupShapeLocks","NoUngrouping","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\LiveFeedProperties.cs","LiveFeedProperties","LiveFeedBackgroundProperties","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\LiveFeedProperties.cs","LiveFeedProperties","OfficeArtExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","Description","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","Hidden","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","HyperlinkOnClick","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","HyperlinkOnHover","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","NonVisualDrawingPropertiesExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingProperties.cs","NonVisualDrawingProperties","Title","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingPropertiesExtension.cs","NonVisualDrawingPropertiesExtension","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingPropertiesExtensionList.cs","NonVisualDrawingPropertiesExtensionList","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingShapeProperties.cs","NonVisualDrawingShapeProperties","ExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingShapeProperties.cs","NonVisualDrawingShapeProperties","ShapeLocks","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualDrawingShapeProperties.cs","NonVisualDrawingShapeProperties","TextBox","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualGroupDrawingShapeProperties.cs","NonVisualGroupDrawingShapeProperties","GroupShapeLocks","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualGroupDrawingShapeProperties.cs","NonVisualGroupDrawingShapeProperties","NonVisualGroupDrawingShapePropsExtensionList","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualGroupDrawingShapePropsExtension.cs","NonVisualGroupDrawingShapePropsExtension","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualGroupProperties.cs","NonVisualGroupProperties","IsLegacyGroup","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\NonVisualPicturePropertiesExtension.cs","NonVisualPicturePropertiesExtension","Uri","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ObjectProperties.cs","ObjectProperties","Id","Property"
